Desc	Family ID	human	chimp	orang	baboon	gibbon	macaque	marmoset	rat	mouse	cat	horse	cow
(null)	9513	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9514	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9515	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9516	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9517	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9518	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9519	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9520	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9521	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9522	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9523	1	1	1	0	1	0	1	2	1	1	1	1
(null)	9524	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9525	1	0	1	1	1	2	1	1	0	1	1	1
(null)	9526	2	1	1	1	0	0	1	1	1	1	1	1
(null)	9527	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9528	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9529	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9530	1	0	1	1	1	1	0	2	1	1	1	1
(null)	9531	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9532	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9533	0	0	0	0	0	0	0	6	5	0	0	0
(null)	9534	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9535	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9536	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9537	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9538	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9539	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9540	2	1	0	1	1	1	0	1	1	1	1	1
(null)	9541	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9542	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9543	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9544	1	1	1	1	1	0	1	1	2	1	0	1
(null)	9545	2	1	1	1	1	0	1	1	1	0	1	1
(null)	9546	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9547	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9548	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9549	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9550	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9551	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9552	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9553	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9554	1	2	1	1	0	1	1	3	1	0	0	0
(null)	9555	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9556	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9557	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9558	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9559	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9560	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9561	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9562	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9563	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9564	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9565	1	2	0	0	2	0	0	2	1	1	1	1
(null)	9566	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9567	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9568	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9569	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9570	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9571	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9572	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9573	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9574	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9575	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9576	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9577	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9578	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9579	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9580	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9581	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9582	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9583	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9584	0	1	0	1	1	2	1	1	1	1	1	1
(null)	9585	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9586	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9587	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9588	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9589	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9590	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9591	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9592	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9593	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9594	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9595	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9596	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9597	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9598	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9599	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9600	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9601	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9602	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9603	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9604	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9605	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9606	2	2	2	1	0	1	1	0	1	0	1	0
(null)	9607	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9608	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9609	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9610	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9611	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9612	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9613	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9614	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9615	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9616	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9617	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9618	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9619	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9620	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9621	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9622	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9623	2	1	1	1	0	0	1	1	1	1	1	1
(null)	9624	0	1	1	1	1	0	1	1	2	1	1	1
(null)	9625	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9626	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9627	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9628	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9629	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9630	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9631	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9632	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9633	5	1	1	1	1	1	1	0	0	0	0	0
(null)	9634	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9635	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9636	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9637	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9638	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9639	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9640	0	1	1	1	1	2	1	1	0	1	1	1
(null)	9641	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9642	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9643	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9644	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9645	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9646	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9647	1	1	2	1	1	1	1	0	0	1	1	1
(null)	9648	1	1	1	1	1	0	1	1	1	2	1	0
(null)	9649	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9650	1	1	1	0	0	1	1	1	2	1	1	1
(null)	9651	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9652	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9653	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9654	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9655	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9656	2	1	1	1	1	0	0	1	1	1	1	1
(null)	9657	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9658	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9659	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9660	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9661	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9662	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9663	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9664	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9665	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9666	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9667	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9668	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9669	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9670	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9671	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9672	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9673	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9674	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9675	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9676	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9677	1	1	1	1	1	0	1	1	1	1	0	2
(null)	9678	2	0	0	1	1	1	1	1	1	1	1	1
(null)	9679	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9680	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9681	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9682	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9683	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9684	0	1	1	1	1	1	2	1	0	1	1	1
(null)	9685	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9686	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9687	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9688	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9689	1	1	0	1	2	1	1	1	1	1	1	0
(null)	9690	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9691	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9692	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9693	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9694	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9695	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9696	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9697	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9698	1	1	0	0	0	0	1	2	6	0	0	0
(null)	9699	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9700	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9701	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9702	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9703	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9704	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9705	0	1	1	1	0	2	1	1	1	1	1	1
(null)	9706	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9707	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9708	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9709	1	1	1	0	1	1	2	1	1	0	1	1
(null)	9710	1	0	1	0	1	1	1	2	1	1	1	1
(null)	9711	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9712	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9713	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9714	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9715	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9716	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9717	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9718	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9719	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9720	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9721	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9722	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9723	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9724	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9725	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9726	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9727	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9728	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9729	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9730	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9731	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9732	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9733	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9734	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9735	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9736	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9737	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9738	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9739	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9740	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9741	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9742	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9743	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9744	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9745	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9746	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9747	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9748	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9749	1	1	2	1	1	0	0	1	1	1	1	1
(null)	9750	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9751	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9752	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9753	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9754	1	1	1	1	1	0	1	1	1	1	0	2
(null)	9755	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9756	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9757	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9758	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9759	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9760	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9761	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9762	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9763	1	1	1	1	1	0	2	1	1	1	0	1
(null)	9764	2	1	1	1	0	1	1	1	1	0	1	1
(null)	9765	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9766	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9767	3	0	1	1	1	0	1	1	1	0	1	1
(null)	9768	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9769	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9770	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9771	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9772	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9773	2	1	1	0	1	1	1	1	1	0	1	1
(null)	9774	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9775	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9776	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9777	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9778	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9779	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9780	0	1	1	1	1	0	1	1	1	2	1	1
(null)	9781	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9782	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9783	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9784	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9785	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9786	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9787	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9788	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9789	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9790	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9791	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9792	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9793	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9794	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9795	1	1	1	1	0	0	1	1	1	1	1	2
(null)	9796	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9797	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9798	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9799	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9800	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9801	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9802	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9803	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9804	1	1	1	1	1	1	1	2	1	0	1	0
(null)	9805	2	1	1	1	0	1	1	1	1	1	0	1
(null)	9806	1	1	1	1	1	0	2	1	1	1	0	1
(null)	9807	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9808	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9809	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9810	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9811	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9812	1	1	1	1	1	0	1	0	1	2	1	1
(null)	9813	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9814	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9815	1	1	1	1	0	2	1	1	0	1	1	1
(null)	9816	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9817	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9818	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9819	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9820	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9821	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9822	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9823	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9824	2	1	1	1	1	0	0	1	1	1	1	1
(null)	9825	1	1	1	1	2	4	1	0	0	0	0	0
(null)	9826	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9827	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9828	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9829	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9830	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9831	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9832	1	1	1	0	1	1	1	2	1	1	1	0
(null)	9833	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9834	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9835	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9836	0	1	1	1	1	0	1	1	1	1	2	1
(null)	9837	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9838	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9839	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9840	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9841	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9842	2	1	1	1	0	1	1	1	2	0	0	1
(null)	9843	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9844	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9845	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9846	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9847	1	2	2	1	1	2	1	0	0	1	0	0
(null)	9848	1	2	1	1	1	1	1	1	1	0	1	0
(null)	9849	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9850	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9851	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9852	0	2	1	1	1	2	0	1	1	0	0	2
(null)	9853	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9854	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9855	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9856	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9857	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9858	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9859	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9860	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9861	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9862	1	0	2	1	1	1	1	1	0	1	1	1
(null)	9863	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9864	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9865	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9866	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9867	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9868	1	1	1	1	2	1	1	0	0	1	1	1
(null)	9869	1	1	0	1	0	1	1	1	2	1	1	1
(null)	9870	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9871	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9872	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9873	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9874	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9875	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9876	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9877	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9878	1	0	1	1	1	0	1	1	1	1	2	1
(null)	9879	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9880	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9881	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9882	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9883	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9884	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9885	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9886	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9887	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9888	2	1	1	1	1	1	1	0	0	1	1	1
(null)	9889	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9890	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9891	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9892	1	1	2	1	1	2	1	0	0	1	0	1
(null)	9893	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9894	0	1	1	1	1	0	1	2	1	1	1	1
(null)	9895	1	1	1	1	1	1	1	1	2	0	1	0
(null)	9896	1	1	1	1	1	1	1	1	2	0	0	1
(null)	9897	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9898	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9899	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9900	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9901	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9902	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9903	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9904	1	0	1	1	1	0	1	1	1	2	1	1
(null)	9905	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9906	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9907	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9908	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9909	0	0	0	0	0	0	9	0	0	0	1	1
(null)	9910	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9911	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9912	1	1	1	0	1	1	1	1	1	2	0	1
(null)	9913	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9914	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9915	1	1	1	1	1	1	2	1	1	0	1	0
(null)	9916	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9917	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9918	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9919	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9920	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9921	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9922	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9923	1	1	1	1	1	1	1	2	1	0	1	0
(null)	9924	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9925	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9926	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9927	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9928	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9929	0	0	1	1	1	2	1	1	1	1	1	1
(null)	9930	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9931	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9932	1	1	1	0	0	2	1	1	1	1	1	1
(null)	9933	1	2	1	0	1	1	1	1	0	1	1	1
(null)	9934	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9935	2	1	0	0	1	1	1	1	1	1	1	1
(null)	9936	6	1	1	0	1	1	1	0	0	0	0	0
(null)	9937	1	1	0	0	1	2	1	1	1	1	1	1
(null)	9938	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9939	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9940	1	1	2	1	0	1	1	0	0	1	1	1
(null)	9941	1	1	1	1	0	1	1	1	0	1	1	1
(null)	9942	1	1	1	1	1	0	1	1	0	1	1	1
(null)	9943	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9944	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9945	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9946	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9947	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9948	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9949	1	1	1	1	0	1	0	1	1	1	1	1
(null)	9950	1	0	1	1	1	1	1	1	0	1	1	1
(null)	9951	1	1	1	1	1	1	1	1	1	0	1	0
(null)	9952	0	1	1	1	1	0	1	1	1	1	1	1
(null)	9953	1	1	1	1	1	1	1	0	0	1	1	1
(null)	9954	1	1	1	1	1	1	1	0	0	1	1	1
(null)	9955	0	1	1	1	1	0	1	1	1	1	1	1
(null)	9956	1	0	1	1	1	1	0	1	1	1	1	1
(null)	9957	0	1	1	1	1	1	1	1	0	1	1	1
(null)	9958	1	0	1	1	1	1	1	1	1	1	0	1
(null)	9959	1	1	1	1	1	1	0	1	2	0	0	1
(null)	9960	1	0	1	0	1	1	1	1	1	1	1	1
(null)	9961	1	1	0	1	1	1	1	1	1	1	0	1
